11/22/2018,ENBRIDGE     W9R4A8 ,114.38,,5973.43
11/30/2018,PTS TO:  13283303621,10.00,,5963.43
11/30/2018,PASSBOOK FEE        ,2.25,,5961.18
11/30/2018,MONTHLY ACCOUNT FEE ,3.95,,5957.23
11/30/2018,ACCT BAL REBATE     ,,3.95,5961.18
