08/24/2018,ENBRIDGE  Z4R2R8    ,55.20,,3499.25
08/24/2018,                    ,0.00,,3499.25
08/24/2018,GC 1476-TRANSFER    ,,3000.00,6499.25
08/24/2018,                    ,0.00,,6499.25
08/31/2018,PTS TO:  13283303621,10.00,,6489.25
08/31/2018,PASSBOOK FEE        ,2.25,,6487.00
08/31/2018,MONTHLY ACCOUNT FEE ,3.95,,6483.05
08/31/2018,ACCT BAL REBATE     ,,3.95,6487.00
